id,name,kind,categories,client_scene_factory_supported,description,source_files,confidence
1947,玉女服,avatar-cosmetic,cladorn,false,,object/itemCFG.py,confirmed-client-config
1948,金童服,avatar-cosmetic,cladorn,false,,object/itemCFG.py,confirmed-client-config
1949,日式情侣装-男,avatar-cosmetic,cladorn,false,,object/itemCFG.py,confirmed-client-config
1950,日式情侣装-女,avatar-cosmetic,cladorn,false,,object/itemCFG.py,confirmed-client-config
1951,滇南情侣装-男,avatar-cosmetic,cladorn,false,,object/itemCFG.py,confirmed-client-config
1952,滇南情侣装-女,avatar-cosmetic,cladorn,false,,object/itemCFG.py,confirmed-client-config
1953,kiss me,profile-decoration,bg,false,,object/itemCFG.py,confirmed-client-config
1954,love me,profile-decoration,bg,false,,object/itemCFG.py,confirmed-client-config
1955,心心相印-左,profile-decoration,bg,false,,object/itemCFG.py,confirmed-client-config
1956,示爱专用背景,profile-decoration,bg,false,,object/itemCFG.py,confirmed-client-config
1957,心心如幢,profile-decoration,bg,false,,object/itemCFG.py,confirmed-client-config
1958,心晴夜空,profile-decoration,bg,false,,object/itemCFG.py,confirmed-client-config
1959,同心树,profile-decoration,bg,false,,object/itemCFG.py,confirmed-client-config
1960,爱情祈运袋,profile-decoration,bg,false,,object/itemCFG.py,confirmed-client-config
1961,酷比爱你,profile-decoration,bg,false,,object/itemCFG.py,confirmed-client-config
1962,牵手,profile-decoration,bg,false,,object/itemCFG.py,confirmed-client-config
1963,绣球糖泡,account-item,bomb,false,,object/itemCFG.py,confirmed-client-config
1964,情侶糖泡─恶魔,account-item,bomb,false,,object/itemCFG.py,confirmed-client-config
1965,情侶糖泡─天使,account-item,bomb,false,,object/itemCFG.py,confirmed-client-config
1966,爱神糖泡,account-item,bomb,false,,object/itemCFG.py,confirmed-client-config
1967,蝴蝶结糖泡,account-item,bomb,false,,object/itemCFG.py,confirmed-client-config
1968,爱心果冻糖泡,account-item,bomb,false,,object/itemCFG.py,confirmed-client-config
1969,水晶苹果糖泡,account-item,bomb,false,,object/itemCFG.py,confirmed-client-config
1970,幸福流心雨,profile-decoration,enter,false,,object/itemCFG.py,confirmed-client-config
1971,Kiss,profile-decoration,enter,false,,object/itemCFG.py,confirmed-client-config
1972,情侣倾心头饰-女,avatar-cosmetic,eye,false,,object/itemCFG.py,confirmed-client-config
1973,情侣倾心头饰-男,avatar-cosmetic,eye,false,,object/itemCFG.py,confirmed-client-config
1974,情人结,avatar-cosmetic,fpack,false,,object/itemCFG.py,confirmed-client-config
1977,玫瑰束语,avatar-cosmetic,fpack,false,,object/itemCFG.py,confirmed-client-config
1978,情人玫瑰,avatar-cosmetic,fpack,false,,object/itemCFG.py,confirmed-client-config
1979,青翼红心,avatar-cosmetic,fpack,false,,object/itemCFG.py,confirmed-client-config
1980,比翼,avatar-cosmetic,fpack,false,,object/itemCFG.py,confirmed-client-config
1981,梦化之蝶,avatar-cosmetic,fpack,false,,object/itemCFG.py,confirmed-client-config
1982,情比金坚情侣边框,profile-decoration,frame,false,,object/itemCFG.py,confirmed-client-config
1983,山盟海誓情侣边框,profile-decoration,frame,false,,object/itemCFG.py,confirmed-client-config
1984,爱情魔镜,profile-decoration,frame,false,,object/itemCFG.py,confirmed-client-config
1985,爱情之火,profile-decoration,frame,false,,object/itemCFG.py,confirmed-client-config
1986,爱情花,profile-decoration,frame,false,,object/itemCFG.py,confirmed-client-config
1987,心帘,profile-decoration,frame,false,,object/itemCFG.py,confirmed-client-config
1988,爱情礼物,profile-decoration,frame,false,,object/itemCFG.py,confirmed-client-config
1989,蝶舞飞仙,account-item,huanying,false,,object/itemCFG.py,confirmed-client-config
1990,飞扬的主旋律,account-item,huanying,false,,object/itemCFG.py,confirmed-client-config
1991,星光灿烂,account-item,huanying,false,,object/itemCFG.py,confirmed-client-config
1993,恶魔尾巴,avatar-cosmetic,npack,false,,object/itemCFG.py,confirmed-client-config
1994,情人心棒棒糖,avatar-cosmetic,npack,false,,object/itemCFG.py,confirmed-client-config
1995,黑色情戒,avatar-cosmetic,npack,false,,object/itemCFG.py,confirmed-client-config
1996,接吻口红,avatar-cosmetic,npack,false,,object/itemCFG.py,confirmed-client-config
1997,心之密钥,avatar-cosmetic,npack,false,,object/itemCFG.py,confirmed-client-config
1998,爱情沙漏,avatar-cosmetic,npack,false,,object/itemCFG.py,confirmed-client-config
1999,爱心小翅膀,avatar-cosmetic,npack,false,,object/itemCFG.py,confirmed-client-config
2000,心愿,avatar-cosmetic,thadorn,false,,object/itemCFG.py,confirmed-client-config
2001,挚爱之焰,avatar-cosmetic,thadorn,false,,object/itemCFG.py,confirmed-client-config
2002,英雄背景,profile-decoration,bg,false,,object/itemCFG.py,confirmed-client-config
2003,骑士背景,profile-decoration,bg,false,,object/itemCFG.py,confirmed-client-config
2004,心心相印-右,profile-decoration,bg,false,,object/itemCFG.py,confirmed-client-config
2005,朱雀翅膀,avatar-cosmetic,fpack,false,,object/itemCFG.py,confirmed-client-config
2006,紫凤凰,avatar-cosmetic,fpack,false,,object/itemCFG.py,confirmed-client-config
2007,冰焰糖泡,account-item,bomb,false,,object/itemCFG.py,confirmed-client-config
2015,流光糖泡,account-item,bomb,false,,object/itemCFG.py,confirmed-client-config
2016,流光甲,avatar-cosmetic,ear,false,,object/itemCFG.py,confirmed-client-config
2017,流光甲,avatar-cosmetic,ear,false,,object/itemCFG.py,confirmed-client-config
2018,流光剑,avatar-cosmetic,fpack,false,,object/itemCFG.py,confirmed-client-config
2019,流光镜,avatar-cosmetic,mouth,false,,object/itemCFG.py,confirmed-client-config
2020,白族吉祥头饰,avatar-cosmetic,cap,false,,object/itemCFG.py,confirmed-client-config
2028,基诺族特色头饰,avatar-cosmetic,cap,false,,object/itemCFG.py,confirmed-client-config
2030,水族特色头饰,avatar-cosmetic,cap,false,,object/itemCFG.py,confirmed-client-config
2037,哈尼族特色帽,avatar-cosmetic,cap,false,,object/itemCFG.py,confirmed-client-config
2040,祥云,avatar-cosmetic,cap,false,,object/itemCFG.py,confirmed-client-config
2041,萨满面具,avatar-cosmetic,mouth,false,,object/itemCFG.py,confirmed-client-config
2042,中华魂脸谱1,avatar-cosmetic,mouth,false,,object/itemCFG.py,confirmed-client-config
2043,中华魂脸谱2,avatar-cosmetic,mouth,false,,object/itemCFG.py,confirmed-client-config
2044,中华魂脸谱3,avatar-cosmetic,mouth,false,,object/itemCFG.py,confirmed-client-config
2045,傣族泼水盆,avatar-cosmetic,thadorn,false,,object/itemCFG.py,confirmed-client-config
2046,中华魂脸谱4,avatar-cosmetic,mouth,false,,object/itemCFG.py,confirmed-client-config
2048,白族特色服饰,avatar-cosmetic,cladorn,false,,object/itemCFG.py,confirmed-client-config
2049,苗族特色服饰,avatar-cosmetic,cladorn,false,,object/itemCFG.py,confirmed-client-config
2051,朝鲜族特色服饰,avatar-cosmetic,cladorn,false,,object/itemCFG.py,confirmed-client-config
2054,门巴族特色服饰,avatar-cosmetic,cladorn,false,,object/itemCFG.py,confirmed-client-config
2058,水族特色服饰,avatar-cosmetic,cladorn,false,,object/itemCFG.py,confirmed-client-config
2065,牦牛车,avatar-cosmetic,ear,false,,object/itemCFG.py,confirmed-client-config
2066,红色法拉利,avatar-cosmetic,ear,false,,object/itemCFG.py,confirmed-client-config
2067,中山装,avatar-cosmetic,cladorn,false,,object/itemCFG.py,confirmed-client-config
2068,民国学生装,avatar-cosmetic,cladorn,false,,object/itemCFG.py,confirmed-client-config
2069,朝鲜鼓,avatar-cosmetic,npack,false,,object/itemCFG.py,confirmed-client-config
2071,娃娃背袋,avatar-cosmetic,npack,false,,object/itemCFG.py,confirmed-client-config
2075,秃鹫翅膀,avatar-cosmetic,fpack,false,,object/itemCFG.py,confirmed-client-config
2077,兰蝶翅膀,avatar-cosmetic,fpack,false,,object/itemCFG.py,confirmed-client-config
2078,彩凤灵翅,avatar-cosmetic,fpack,false,,object/itemCFG.py,confirmed-client-config
2080,蒙古包,profile-decoration,bg,false,,object/itemCFG.py,confirmed-client-config
2081,苗寨侗乡,profile-decoration,bg,false,,object/itemCFG.py,confirmed-client-config
2082,侗寨鼓楼,profile-decoration,bg,false,,object/itemCFG.py,confirmed-client-config
2083,西双版纳,profile-decoration,bg,false,,object/itemCFG.py,confirmed-client-config
2084,阴阳鱼,profile-decoration,bg,false,,object/itemCFG.py,confirmed-client-config
2085,龙图腾,profile-decoration,bg,false,,object/itemCFG.py,confirmed-client-config
2086,万里长城,profile-decoration,bg,false,,object/itemCFG.py,confirmed-client-config
2087,黄金稻田,profile-decoration,bg,false,,object/itemCFG.py,confirmed-client-config
2088,少数民族图腾,profile-decoration,frame,false,,object/itemCFG.py,confirmed-client-config
2089,祥云环绕,profile-decoration,frame,false,,object/itemCFG.py,confirmed-client-config
2090,红旗飘飘,profile-decoration,enter,false,,object/itemCFG.py,confirmed-client-config
2091,左右门神,profile-decoration,enter,false,,object/itemCFG.py,confirmed-client-config
2092,哈密瓜糖泡,account-item,bomb,false,,object/itemCFG.py,confirmed-client-config
2093,珍珠糖泡,account-item,bomb,false,,object/itemCFG.py,confirmed-client-config
2094,中华龙糖泡,account-item,bomb,false,,object/itemCFG.py,confirmed-client-config
2095,彩球糖泡,account-item,bomb,false,,object/itemCFG.py,confirmed-client-config
2096,东巴糖泡,account-item,bomb,false,,object/itemCFG.py,confirmed-client-config
2097,祥云糖泡,account-item,bomb,false,,object/itemCFG.py,confirmed-client-config
2098,雪莲花幻影,account-item,huanying,false,,object/itemCFG.py,confirmed-client-config
2099,蝴蝶结幻影,account-item,huanying,false,,object/itemCFG.py,confirmed-client-config
2100,大中华幻影,account-item,huanying,false,,object/itemCFG.py,confirmed-client-config
2101,精灵幻影,account-item,huanying,false,,object/itemCFG.py,confirmed-client-config
2103,哈尼族特色服饰,avatar-cosmetic,cladorn,false,,object/itemCFG.py,confirmed-client-config
2105,游龙剑,avatar-cosmetic,npack,false,,object/itemCFG.py,confirmed-client-config
2106,青干剑,avatar-cosmetic,npack,false,,object/itemCFG.py,confirmed-client-config
2107,莫问剑,avatar-cosmetic,npack,false,,object/itemCFG.py,confirmed-client-config
2108,日月剑,avatar-cosmetic,npack,false,,object/itemCFG.py,confirmed-client-config
2109,竞星剑,avatar-cosmetic,npack,false,,object/itemCFG.py,confirmed-client-config
2110,天瀑剑,avatar-cosmetic,npack,false,,object/itemCFG.py,confirmed-client-config
2111,舍神剑,avatar-cosmetic,npack,false,,object/itemCFG.py,confirmed-client-config
2122,白虎头盔,avatar-cosmetic,cap,false,,object/itemCFG.py,confirmed-client-config
2123,青龙头盔,avatar-cosmetic,cap,false,,object/itemCFG.py,confirmed-client-config
2124,邋遢大王专用道具,avatar-cosmetic,cap,false,,object/itemCFG.py,confirmed-client-config
2126,大灰狼帽,avatar-cosmetic,cap,false,,object/itemCFG.py,confirmed-client-config
2127,小红帽头饰,avatar-cosmetic,cap,false,,object/itemCFG.py,confirmed-client-config
2128,白马王子帽,avatar-cosmetic,cap,false,,object/itemCFG.py,confirmed-client-config
2129,白雪公主帽,avatar-cosmetic,cap,false,,object/itemCFG.py,confirmed-client-config
2130,人鱼公主帽,avatar-cosmetic,cap,false,,object/itemCFG.py,confirmed-client-config
2134,伯爵后裔头冠,avatar-cosmetic,cap,false,,object/itemCFG.py,confirmed-client-config
2135,维多利亚公主发,avatar-cosmetic,cap,false,,object/itemCFG.py,confirmed-client-config
2136,粉色心型发带,avatar-cosmetic,cap,false,,object/itemCFG.py,confirmed-client-config
2138,熊猫头,avatar-cosmetic,cap,false,,object/itemCFG.py,confirmed-client-config
2139,骑士头盔,avatar-cosmetic,cap,false,,object/itemCFG.py,confirmed-client-config
2140,蓝精灵头饰,avatar-cosmetic,cap,false,,object/itemCFG.py,confirmed-client-config
2141,小红帽,avatar-cosmetic,cap,false,,object/itemCFG.py,confirmed-client-config
2142,暗夜巫师帽,avatar-cosmetic,cap,false,,object/itemCFG.py,confirmed-client-config
2143,粉色透明心型眼镜,avatar-cosmetic,mouth,false,,object/itemCFG.py,confirmed-client-config
2144,骷髅口罩,avatar-cosmetic,mouth,false,,object/itemCFG.py,confirmed-client-config
2145,医生口罩,avatar-cosmetic,mouth,false,,object/itemCFG.py,confirmed-client-config
2146,棒棒糖,avatar-cosmetic,mouth,false,,object/itemCFG.py,confirmed-client-config
2147,公主头冠,avatar-cosmetic,eye,false,,object/itemCFG.py,confirmed-client-config
2148,青龙铠甲,avatar-cosmetic,cladorn,false,,object/itemCFG.py,confirmed-client-config
2149,童话嘟嘟车,avatar-cosmetic,ear,false,,object/itemCFG.py,confirmed-client-config
2150,小红帽服装,avatar-cosmetic,cladorn,false,,object/itemCFG.py,confirmed-client-config
2151,白马王子衣,avatar-cosmetic,cladorn,false,,object/itemCFG.py,confirmed-client-config
2152,白雪公主衣,avatar-cosmetic,cladorn,false,,object/itemCFG.py,confirmed-client-config
2153,人鱼公主服,avatar-cosmetic,cladorn,false,,object/itemCFG.py,confirmed-client-config
2154,冰雪女王服,avatar-cosmetic,cladorn,false,,object/itemCFG.py,confirmed-client-config
2155,V字装,avatar-cosmetic,cladorn,false,,object/itemCFG.py,confirmed-client-config
2156,粉色洋装,avatar-cosmetic,cladorn,false,,object/itemCFG.py,confirmed-client-config
2157,皇族战袍,avatar-cosmetic,cladorn,false,,object/itemCFG.py,confirmed-client-config
2158,维多利亚公主服,avatar-cosmetic,cladorn,false,,object/itemCFG.py,confirmed-client-config
2159,熊猫衣,avatar-cosmetic,cladorn,false,,object/itemCFG.py,confirmed-client-config
2160,公主服,avatar-cosmetic,cladorn,false,,object/itemCFG.py,confirmed-client-config
2161,蓝精灵服,avatar-cosmetic,cladorn,false,,object/itemCFG.py,confirmed-client-config
2162,暗夜巫师服,avatar-cosmetic,cladorn,false,,object/itemCFG.py,confirmed-client-config
2163,mini南瓜车,avatar-cosmetic,ear,false,,object/itemCFG.py,confirmed-client-config
2166,神奇诅咒娃娃,avatar-cosmetic,npack,false,,object/itemCFG.py,confirmed-client-config
2167,大灰狼尾巴,avatar-cosmetic,npack,false,,object/itemCFG.py,confirmed-client-config
2168,白马王子披风,avatar-cosmetic,npack,false,,object/itemCFG.py,confirmed-client-config
2170,甜甜仙女棒,avatar-cosmetic,npack,false,,object/itemCFG.py,confirmed-client-config
2171,暗夜披风,avatar-cosmetic,npack,false,,object/itemCFG.py,confirmed-client-config
2172,死神镰刀,avatar-cosmetic,fpack,false,,object/itemCFG.py,confirmed-client-config
2173,魔镜,avatar-cosmetic,fpack,false,,object/itemCFG.py,confirmed-client-config
2175,暗夜翅膀,avatar-cosmetic,fpack,false,,object/itemCFG.py,confirmed-client-config
2176,神灵翅膀,avatar-cosmetic,fpack,false,,object/itemCFG.py,confirmed-client-config
2177,幻彩铅笔,profile-decoration,bg,false,,object/itemCFG.py,confirmed-client-config
2178,篮球场,profile-decoration,bg,false,,object/itemCFG.py,confirmed-client-config
2179,雪山奇遇,profile-decoration,bg,false,,object/itemCFG.py,confirmed-client-config
2180,人鱼宫殿,profile-decoration,bg,false,,object/itemCFG.py,confirmed-client-config
2181,糖果屋子,profile-decoration,bg,false,,object/itemCFG.py,confirmed-client-config
2182,南瓜水晶马车,profile-decoration,bg,false,,object/itemCFG.py,confirmed-client-config
2183,蓝精灵庄园,profile-decoration,bg,false,,object/itemCFG.py,confirmed-client-config
2184,梦幻城堡,profile-decoration,bg,false,,object/itemCFG.py,confirmed-client-config
2185,花载一帘幽梦,profile-decoration,bg,false,,object/itemCFG.py,confirmed-client-config
2186,轻风拂草过彩虹,profile-decoration,bg,false,,object/itemCFG.py,confirmed-client-config
2187,煤炭小黑精灵,profile-decoration,frame,false,,object/itemCFG.py,confirmed-client-config
2188,粉红小兔兔,profile-decoration,frame,false,,object/itemCFG.py,confirmed-client-config
2189,闪电战气,profile-decoration,enter,false,,object/itemCFG.py,confirmed-client-config
2190,流星夜,profile-decoration,enter,false,,object/itemCFG.py,confirmed-client-config
2191,爱之心,profile-decoration,enter,false,,object/itemCFG.py,confirmed-client-config
2192,小宇宙糖泡,account-item,bomb,false,,object/itemCFG.py,confirmed-client-config
2193,北极水晶球糖泡,account-item,bomb,false,,object/itemCFG.py,confirmed-client-config
2194,生态球糖泡,account-item,bomb,false,,object/itemCFG.py,confirmed-client-config
2196,金蛋糖泡,account-item,bomb,false,,object/itemCFG.py,confirmed-client-config
2197,蓝精灵糖泡,account-item,bomb,false,,object/itemCFG.py,confirmed-client-config
2198,糖果酷比糖泡,account-item,bomb,false,,object/itemCFG.py,confirmed-client-config
2199,牛奶巧克力糖泡,account-item,bomb,false,,object/itemCFG.py,confirmed-client-config
2200,草莓巧克力糖泡,account-item,bomb,false,,object/itemCFG.py,confirmed-client-config
2201,玫瑰水晶糖泡,account-item,bomb,false,,object/itemCFG.py,confirmed-client-config
2202,彩虹糖泡,account-item,bomb,false,,object/itemCFG.py,confirmed-client-config
2203,草莓糖泡,account-item,bomb,false,,object/itemCFG.py,confirmed-client-config
